processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBMND61580-21,MW193691,13661817,MZUESC17361,MW193691,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,534764,Bokermannohyla oxente,NA,NA,,NA,"Lugli and Haddad, 2006",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61619-21,MW284727,13661856,CFBH39729,MW284727,"Mined from GenBank, NCBI",NA,BOLD:ACA5923,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,996472,Leptodactylus intermedius,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61664-21,MW284606,13661901,AAG-UFU3891,MW284606,"Mined from GenBank, NCBI",NA,BOLD:ACN4339,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,455879,Leptodactylus petersii,NA,NA,,NA,"Steindachner, 1864",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61688-21,MW284716,13661925,TG226-1,MW284716,"Mined from GenBank, NCBI",NA,BOLD:ACC5779,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,455879,Leptodactylus petersii,NA,NA,,NA,"Steindachner, 1864",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61722-21,MZ079461,13661959,CFBHT2164,MZ079461,"Mined from GenBank, NCBI",NA,BOLD:ACF9126,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534451,Leptodactylus troglodytes,NA,NA,,NA,"Lutz, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.55825,-47.4668,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND701-21,MT495930,12719283,AAGARDA03283,,"Mined from GenBank, NCBI",NA,BOLD:ACA3497,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494870,Leptodactylus latrans,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.3731,-42.7232,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND762-21,MT496055,12719344,CAUFJF1350,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-20.2854,-42.9556,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND795-21,MT496093,12719377,CFBHT03070,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-25.466,-49.053,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND966-21,MT496174,12719548,CFBHT15877,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-14.111,-40.2397,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNE31537-21,MN420346,14254194,ZUEC:11647,,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,487710,Dendropsophus nanus,NA,NA,,NA,"Boulenger, 1889",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNF3056-22,MW243910,15278143,CFBHT2383,MW243910,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,496085,Corythomantis,1147243,Corythomantis sp. n. RM-2020,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
HJAPI009-14,FPS005A829,4190928,,FPS005A829,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACH0646,18,Chordata,50,Amphibia,219,Anura,201884,Hylodidae,NA,,80211,Hylodes,545026,Hylodes japi,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction A829,,-23.228,-46.966,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Jundiai,NA,Serra do Japi,NA,,,NA,,NA,,,
OSTEO053-14,Otauspe2_MTR13797,4564345,MTR13797,,Universidade de Sao Paulo,NA,BOLD:ACH7568,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction J 2756,,0.867,-52.117,NA,NA,NA,NA,NA,NA,Brazil,Amapa,Serra do Navio,NA,,NA,,,NA,,NA,,,
DBABA324-12,CFBHT07821,2788965,CFBH-18564,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3663,18,Chordata,50,Amphibia,219,Anura,169874,Aromobatidae,224962,Allobatinae,81111,Allobates,494852,Allobates olfersioides,NA,NA,Celio F. B. Haddad,NA,"Lutz, 1925",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A553,,-9.777,-36.33,NA,NA,NA,NA,NA,NA,Brazil,Alagoas,Campo Alegre,NA,,NA,,,NA,,NA,,,
DBABA337-12,CFBHT10574,2788978,CFBHT-10574,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3606,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,257805,Arcovomer,257806,Arcovomer passarellii,NA,NA,Celio F. B. Haddad,NA,"Carvalho, 1954",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A685,,-19.839,-40.248,NA,NA,NA,NA,NA,NA,Brazil,Espirito Santo,Aracruz,NA,,NA,,,NA,,NA,,,
DBABA345-12,CFBHT06937,2788986,CFBH-17677,LRM 525,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3804,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,257759,Bokermannohyla circumdata,NA,NA,Celio F. B. Haddad,NA,"Cope, 1871",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A69,,-23.986,-46.742,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Itanhaem,NA,,NA,,,NA,,NA,,,
DBABA361-12,CFBHT03969,2789002,CFBH-12273,CAB 611,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3512,18,Chordata,50,Amphibia,219,Anura,201884,Hylodidae,NA,,82464,Crossodactylus,257782,Crossodactylus caramaschii,NA,NA,Celio F. B. Haddad,NA,"Bastos and Pombal, 1995",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A165,,-24.552,-47.223,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Peruibe,NA,,NA,,,NA,,NA,,,
DBABA395-12,CFBHT00912,2789036,CFBHT-912,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3547,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,103289,Elachistocleis,494861,Elachistocleis cesarii,NA,NA,Celio F. B. Haddad,NA,,NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A66,,-20.205,-50.967,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Santa Fe do Sul,NA,,NA,,,NA,,NA,,,
DBABA444-12,CFBHT04112,2789085,CFBH-13320,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3723,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,751116,Ceuthomantinae,112058,Pristimantis,996267,Pristimantis ramagii,NA,NA,Celio F. B. Haddad,NA,,NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A548,,-13.005,-38.507,NA,NA,NA,NA,NA,NA,Brazil,Bahia,Salvador,NA,,NA,,,NA,,NA,,,
DBABA454-12,CFBHT11290,2789095,CFBH-23510,CAB 2455,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3611,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,519305,Leptodactylus vastus,NA,NA,Celio F. B. Haddad,NA,"Lutz, 1930",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A583,,-11.811,-48.97,NA,NA,NA,NA,NA,NA,Brazil,Tocantins,Gurupi,NA,,NA,,,NA,,NA,,,
DBABA529-12,CFBHT08305,2789170,CFBH-20864,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3791,18,Chordata,50,Amphibia,219,Anura,659664,Odontophrynidae,NA,,257793,Odontophrynus,257794,Odontophrynus americanus,NA,NA,Celio F. B. Haddad,NA,"(Duméril and Bibron, 1841)",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A196,,-27.176,-53.231,NA,NA,NA,NA,NA,NA,Brazil,Santa Catarina,Irai,NA,,NA,,,NA,,NA,,,
DBABA538-12,CFBHT00367,2789179,CFBH-7307,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3314,18,Chordata,50,Amphibia,219,Anura,751121,Phyllomedusidae,NA,,257774,Phasmahyla,257775,Phasmahyla cochranae,NA,NA,Celio F. B. Haddad,NA,"Bokermann, 1966",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A64,,-21.901,-46.521,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,Pocos de Caldas,NA,,NA,,,NA,,NA,,,
DBABA556-12,CFBHT03525,2789197,CFBH-11452,fe 42,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3343,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,257840,Physalaemus centralis,NA,NA,Celio F. B. Haddad,NA,"Bokermann, 1962",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A306,,-6.885,-47.927,NA,NA,NA,NA,NA,NA,Brazil,Tocantins,Wanderlandia,NA,,NA,,,NA,,NA,,,
DBABA571-12,CFBHT07914,2789212,CFBH-19394,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3317,18,Chordata,50,Amphibia,219,Anura,659664,Odontophrynidae,NA,,257797,Proceratophrys,257798,Proceratophrys boiei,NA,NA,Celio F. B. Haddad,NA,"Wied-Neuwied, 1824",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A177,,-22.729,-46.75,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Amparo,NA,,NA,,,NA,,NA,,,
DBABA599-12,CFBHT08162,2789240,CFBH-18162,KZ2357,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3464,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,257819,Rhinella icterica,NA,NA,Celio F. B. Haddad,NA,"Spix, 1824",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A143,,-27.011,-49.099,NA,NA,NA,NA,NA,NA,Brazil,Santa Catarina,Blumenau,NA,,NA,,,NA,,NA,,,
DBABA695-12,CFBHT10533b,2789336,CFBH-22121,LRM 588,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3710,18,Chordata,50,Amphibia,219,Anura,112055,Centrolenidae,224935,Centroleninae,484785,Vitreorana,494885,Vitreorana eurygnatha,NA,NA,Celio F. B. Haddad,NA,,NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A495,,-23.986,-46.742,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Sao Paulo,NA,,NA,,,NA,,NA,,,
DBAFI1455-14,TG378,4640906,,TG378,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACN4182,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,474684,Lithodytes,474685,Lithodytes lineatus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,TG378,,-0.055,-67.094,NA,NA,NA,NA,NA,NA,Brazil,Amazonas,Sao Gabriel da Cachoeira,NA,,NA,,,NA,,NA,,,
DBAFI231-13,CFBHT00362,3161169,CFBH-5755,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACF7826,18,Chordata,50,Amphibia,219,Anura,659664,Odontophrynidae,NA,,257797,Proceratophrys,779982,Proceratophrys itamari,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.471,-44.577,NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,Itatiaia,NA,Maringa,NA,,,NA,,NA,,,
DBAFI250-13,CFBHT02312,3161188,CFBHT02312,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACG0145,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,519296,Ischnocnema guentheri,NA,NA,,NA,"Steindachner, 1864",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.69,-45.474,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Campos do Jordao,NA,,NA,,,NA,,NA,,,
DBAFI753-13,TG093,3382320,,TG093,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3419,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,485537,Leptodactylus podicipinus,NA,NA,,NA,"Cope, 1862",NA,,,NA,Thiago Gazoni,NA,NA,,NA,NA,NA,,F,,NA,NA,NA,,,-21.627,-49.12,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Borborema,NA,,NA,,,NA,,NA,,,
GBAP11735-19,MH270155,9707111,,MH270155,"Mined from GenBank, NCBI",NA,BOLD:ACB7937,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,905022,Amazophrynella aff. minuta sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11742-19,MH270235,9707118,,MH270235,"Mined from GenBank, NCBI",NA,BOLD:ACI2647,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,905023,Amazophrynella aff. vote sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11909-19,MH270268,9707285,,MH270268,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,903240,Amazophrynella sp. 3 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP19322-19,MN030260,10816436,CFBH:08505,,"Mined from GenBank, NCBI",NA,BOLD:ACF7460,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,962563,Boana leptolineata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP3935-13,JX298336,3635982,MTR13808,,"Mined from GenBank, NCBI",NA,BOLD:ACH6470,18,Chordata,50,Amphibia,219,Anura,182238,Eleutherodactylidae,475396,Phyzelaphryninae,257836,Adelophryne,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Amapa,Serra Do Navio Ap,NA,,NA,,,NA,,NA,,,
GBAP3944-13,JX298327,3635991,MTR17521,,"Mined from GenBank, NCBI",NA,BOLD:ACH6722,18,Chordata,50,Amphibia,219,Anura,182238,Eleutherodactylidae,475396,Phyzelaphryninae,257836,Adelophryne,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,Parque Estadual Do Rio Doce Marli Ria Mg,NA,,NA,,,NA,,NA,,,
GBMIN92197-17,KU184051,8432577,,KU184051,"Mined from GenBank, NCBI",NA,BOLD:ADK5545,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257800,Aplastodiscus,527754,Aplastodiscus eugenioi,NA,NA,,NA,"Carvalho e Silva and Carvalho e Silva, 2005",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Sao Paulo, Ilha Bela",NA,,NA,,,NA,,NA,,,
GBMIN92680-17,KX697996,8433060,,KX697996,"Mined from GenBank, NCBI",NA,BOLD:ACA3457,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,246339,Hypsiboas crepitans,NA,NA,,NA,"Wied-Neuwied, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Bahia, Dom Basilio, Povoado de Varzea Grande",NA,,NA,,,NA,,NA,,,
GBMNB2308-20,MT036151,11548001,MZUSPfield1547,,"Mined from GenBank, NCBI",NA,BOLD:ACA3669,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.7777,-46.2955,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2396-20,MT036239,11548089,UFMG9355,,"Mined from GenBank, NCBI",NA,BOLD:AED6638,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,597921,Adenomera thomei,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.4833,-44.5642,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75312-20,MN953340,12486642,MNRJ 50118,MN953340,"Mined from GenBank, NCBI",NA,BOLD:AEG9711,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,257803,Phyllodytes,1005295,Phyllodytes edelmoi,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75321-20,MN866455,12486651,DT3915,MN866455,"Mined from GenBank, NCBI",NA,BOLD:ACD4066,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75386-20,MN781641,12486716,MPEG 40283,MN781641,"Mined from GenBank, NCBI",NA,BOLD:ACV2443,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,806111,Boana cinerascens,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75904-20,MN866473,12487234,DT3143,MN866473,"Mined from GenBank, NCBI",NA,BOLD:AEG1331,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75925-20,MN866443,12487255,DT2877,MN866443,"Mined from GenBank, NCBI",NA,BOLD:AEG2503,18,Chordata,50,Amphibia,222,Caudata,499,Plethodontidae,472208,Hemidactyliinae,27343,Bolitoglossa,1005304,Bolitoglossa tapajonica,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75941-20,MN866425,12487271,DT3186,MN866425,"Mined from GenBank, NCBI",NA,BOLD:AEG5337,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC76365-20,MT483189,12487695,CFBHT15736,MT483189,"Mined from GenBank, NCBI",NA,BOLD:ACN5290,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,527553,Dendropsophus decipiens,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1162-21,MT496262,12719744,FSCHUFPB4302,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-7.15555,-35.0155,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1179-21,MT496305,12719761,HT6160,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-8.295,-67.6144,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1194-21,MT495941,12719776,AAGARDA04267,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-9.68308,-38.6307,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1211-21,MT496181,12719793,CFBHT18858,,"Mined from GenBank, NCBI",NA,BOLD:ACA3748,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-24.3841,-47.9332,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1237-21,MT496283,12719819,FSCHUFPB7174,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-10.267,-40.1989,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1240-21,MT496279,12719822,FSCHUFPB7168,,"Mined from GenBank, NCBI",NA,BOLD:ACA4464,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-10.5058,-40.8068,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1284-21,MT495962,12719866,AAGARDA08165,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-8.51943,-37.3806,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
